Date,Time,Combined,Date.Value,Site.Name,Conductivity,Depth,DO.percentSAT,DO.mgL,Salinity,Turbidity,Wiper.Position,pH,Temperature,Battery.V
5/25/21,21:45:00,5/25/21 21:45,44341.906,Deployment Site,36793.2,NA,109.7,9.87,32.96,-0.78,1.215,NA,10.783,2.64
5/25/21,22:00:00,5/25/21 22:00,44341.917,Deployment Site,35215.2,NA,120.1,10.73,30.52,-0.74,1.22,NA,11.824,2.65
5/25/21,22:15:00,5/25/21 22:15,44341.927,Deployment Site,35558.1,NA,118.7,10.61,31,-0.75,1.221,NA,11.648,2.64
5/25/21,22:30:00,5/25/21 22:30,44341.938,Deployment Site,35453.1,NA,119.3,10.66,30.85,-0.7,1.206,NA,11.697,2.65
5/25/21,22:45:00,5/25/21 22:45,44341.948,Deployment Site,35747.4,NA,116.1,10.39,31.34,-0.54,1.207,NA,11.463,2.64
5/25/21,23:00:00,5/25/21 23:00,44341.958,Deployment Site,36550.8,NA,115.6,10.34,32.37,-0.83,1.205,NA,11.177,2.65
5/25/21,23:15:00,5/25/21 23:15,44341.969,Deployment Site,36668.4,NA,114.5,10.25,32.57,-0.58,1.207,NA,11.076,2.64
5/25/21,23:30:00,5/25/21 23:30,44341.979,Deployment Site,35852.2,NA,118,10.54,31.38,-0.37,1.217,NA,11.532,2.65
5/25/21,23:45:00,5/25/21 23:45,44341.99,Deployment Site,36046,NA,117.5,10.52,31.73,-0.9,1.222,NA,11.346,2.64
5/26/21,0:00:00,5/26/21 0:00,44342,Deployment Site,36759.9,NA,112,10.05,32.8,-0.83,1.221,NA,10.919,2.65
5/26/21,0:15:00,5/26/21 0:15,44342.01,Deployment Site,36808.7,NA,111.9,10.04,32.86,-0.83,1.223,NA,10.913,2.64
5/26/21,0:30:00,5/26/21 0:30,44342.021,Deployment Site,36828.2,NA,111.8,10.03,32.89,-0.78,1.218,NA,10.896,2.65
5/26/21,0:45:00,5/26/21 0:45,44342.031,Deployment Site,36846.7,NA,111.9,10.04,32.91,-0.72,1.217,NA,10.892,2.64
5/26/21,1:00:00,5/26/21 1:00,44342.042,Deployment Site,36819.1,NA,110.5,9.93,32.94,-0.84,1.222,NA,10.836,2.65
5/26/21,1:15:00,5/26/21 1:15,44342.052,Deployment Site,36809.6,NA,110.2,9.9,32.95,-0.78,1.224,NA,10.808,2.64
5/26/21,1:30:00,5/26/21 1:30,44342.063,Deployment Site,36819.7,NA,110.1,9.89,32.95,-0.89,1.216,NA,10.822,2.64
5/26/21,1:45:00,5/26/21 1:45,44342.073,Deployment Site,36814.7,NA,111.7,10.02,32.87,-0.72,1.21,NA,10.91,2.64
5/26/21,2:00:00,5/26/21 2:00,44342.083,Deployment Site,36807.1,NA,109.7,9.86,32.97,-0.9,1.217,NA,10.786,2.65
5/26/21,2:15:00,5/26/21 2:15,44342.094,Deployment Site,36831.5,NA,110.4,9.92,32.96,-0.76,1.222,NA,10.828,2.64
5/26/21,2:30:00,5/26/21 2:30,44342.104,Deployment Site,36872.5,NA,111.9,10.03,32.94,1.71,1.215,NA,10.898,2.64
5/26/21,2:45:00,5/26/21 2:45,44342.115,Deployment Site,36870.2,NA,111.8,10.03,32.93,-0.92,1.215,NA,10.901,2.64
5/26/21,3:00:00,5/26/21 3:00,44342.125,Deployment Site,36840,NA,110.5,9.92,32.95,-0.82,1.211,NA,10.845,2.64
5/26/21,3:15:00,5/26/21 3:15,44342.135,Deployment Site,36808.7,NA,109.3,9.83,32.98,-0.83,1.206,NA,10.78,2.63
5/26/21,3:30:00,5/26/21 3:30,44342.146,Deployment Site,36836.5,NA,109.7,9.85,32.98,-0.62,1.217,NA,10.813,2.64
5/26/21,3:45:00,5/26/21 3:45,44342.156,Deployment Site,36811.3,NA,109.5,9.84,32.98,-0.67,1.217,NA,10.777,2.63
5/26/21,4:00:00,5/26/21 4:00,44342.167,Deployment Site,36843.2,NA,110.6,9.93,32.95,-0.89,1.223,NA,10.851,2.64
5/26/21,4:15:00,5/26/21 4:15,44342.177,Deployment Site,36770.2,NA,108.2,9.73,33,-0.73,1.221,NA,10.718,2.63
5/26/21,4:30:00,5/26/21 4:30,44342.188,Deployment Site,36656.7,NA,104.6,9.45,33.05,-0.85,1.213,NA,10.528,2.64
5/26/21,4:45:00,5/26/21 4:45,44342.198,Deployment Site,36528.8,NA,101.2,9.17,33.11,-0.86,1.206,NA,10.328,2.63
5/26/21,5:00:00,5/26/21 5:00,44342.208,Deployment Site,36479.2,NA,98.5,8.95,33.15,-0.85,1.208,NA,10.23,2.64
5/26/21,5:15:00,5/26/21 5:15,44342.219,Deployment Site,36446.1,NA,98.5,8.96,33.14,-0.82,1.211,NA,10.201,2.63
5/26/21,5:30:00,5/26/21 5:30,44342.229,Deployment Site,36468.5,NA,98.8,8.98,33.13,-0.81,1.223,NA,10.238,2.64
5/26/21,5:45:00,5/26/21 5:45,44342.24,Deployment Site,36514.6,NA,99.4,9.02,33.09,-0.63,1.213,NA,10.327,2.63
5/26/21,6:00:00,5/26/21 6:00,44342.25,Deployment Site,34532.4,NA,111.8,10.03,29.92,-0.75,1.205,NA,11.76,2.64
5/26/21,6:15:00,5/26/21 6:15,44342.26,Deployment Site,33454.2,NA,112.3,10.09,28.63,-0.74,1.217,NA,12.083,2.63
5/26/21,6:30:00,5/26/21 6:30,44342.271,Deployment Site,35836.4,NA,111.8,10.03,31.6,-0.62,1.214,NA,11.257,2.64
5/26/21,6:45:00,5/26/21 6:45,44342.281,Deployment Site,32274.6,NA,114.2,10.24,27.14,-0.51,1.213,NA,12.596,2.63
5/26/21,7:00:00,5/26/21 7:00,44342.292,Deployment Site,32105.4,NA,115.4,10.35,26.92,-0.66,1.207,NA,12.687,2.64
5/26/21,7:15:00,5/26/21 7:15,44342.302,Deployment Site,32513.6,NA,116.3,10.41,27.31,-0.8,1.206,NA,12.678,2.63
5/26/21,7:30:00,5/26/21 7:30,44342.313,Deployment Site,33034.9,NA,116.1,10.39,27.94,-0.83,1.206,NA,12.48,2.64
5/26/21,7:45:00,5/26/21 7:45,44342.323,Deployment Site,34945,NA,113.1,10.13,30.33,-0.65,1.214,NA,11.735,2.63
5/26/21,8:00:00,5/26/21 8:00,44342.333,Deployment Site,35580.6,NA,122,10.85,30.8,-0.84,1.223,NA,11.908,2.64
5/26/21,8:15:00,5/26/21 8:15,44342.344,Deployment Site,35543.6,NA,116.6,10.42,30.95,-0.9,1.219,NA,11.691,2.63
5/26/21,8:30:00,5/26/21 8:30,44342.354,Deployment Site,35681.2,NA,115.7,10.34,31.16,-0.84,1.217,NA,11.594,2.64
5/26/21,8:45:00,5/26/21 8:45,44342.365,Deployment Site,35390.3,NA,115.2,10.28,30.7,-0.71,1.212,NA,11.809,2.63
5/26/21,9:00:00,5/26/21 9:00,44342.375,Deployment Site,35879,NA,114.8,10.26,31.43,-0.55,1.209,NA,11.498,2.64
5/26/21,9:15:00,5/26/21 9:15,44342.385,Deployment Site,35967.8,NA,115.6,10.34,31.55,-0.64,1.209,NA,11.465,2.63
5/26/21,9:30:00,5/26/21 9:30,44342.396,Deployment Site,33234.9,NA,116,10.37,28.13,-0.9,1.222,NA,12.469,2.64
5/26/21,9:45:00,5/26/21 9:45,44342.406,Deployment Site,33826.4,NA,115.9,10.37,28.87,-0.75,1.211,NA,12.237,2.63
5/26/21,10:00:00,5/26/21 10:00,44342.417,Deployment Site,33425.2,NA,117,10.45,28.34,-0.87,1.212,NA,12.427,2.64
5/26/21,10:15:00,5/26/21 10:15,44342.427,Deployment Site,33369.6,NA,117.4,10.49,28.29,-0.88,1.224,NA,12.435,2.63
5/26/21,10:30:00,5/26/21 10:30,44342.438,Deployment Site,32884.3,NA,116.9,10.47,27.75,-0.75,1.22,NA,12.54,2.64
5/26/21,10:45:00,5/26/21 10:45,44342.448,Deployment Site,32983.6,NA,116.5,10.43,27.86,-0.45,1.215,NA,12.526,2.63
5/26/21,11:00:00,5/26/21 11:00,44342.458,Deployment Site,33859.6,NA,116.1,10.36,28.79,-0.3,1.21,NA,12.38,2.64
5/26/21,11:15:00,5/26/21 11:15,44342.469,Deployment Site,34011.9,NA,116,10.38,29.11,-0.61,1.21,NA,12.145,2.63
5/26/21,11:30:00,5/26/21 11:30,44342.479,Deployment Site,34490,NA,116.2,10.39,29.68,-0.47,1.215,NA,12.008,2.64
5/26/21,11:45:00,5/26/21 11:45,44342.49,Deployment Site,35162.5,NA,118,10.55,30.53,-0.92,1.212,NA,11.747,2.63
5/26/21,12:00:00,5/26/21 12:00,44342.5,Deployment Site,34853,NA,116.8,10.47,30.25,-0.78,1.218,NA,11.727,2.64
5/26/21,12:15:00,5/26/21 12:15,44342.51,Deployment Site,36067.8,NA,116.8,10.43,31.64,-0.79,1.212,NA,11.473,2.63
5/26/21,12:30:00,5/26/21 12:30,44342.521,Deployment Site,30114.1,NA,114.7,10.33,24.79,-0.78,1.206,NA,13.13,2.64
5/26/21,12:45:00,5/26/21 12:45,44342.531,Deployment Site,35606.8,NA,117.3,10.48,31.02,-0.87,1.209,NA,11.674,2.63
5/26/21,13:00:00,5/26/21 13:00,44342.542,Deployment Site,33673.6,NA,118.1,10.55,28.63,-0.92,1.212,NA,12.36,2.64
5/26/21,13:15:00,5/26/21 13:15,44342.552,Deployment Site,34568.9,NA,116.7,10.42,29.7,-0.56,1.217,NA,12.071,2.63
5/26/21,13:30:00,5/26/21 13:30,44342.563,Deployment Site,35322.8,NA,117.3,10.47,30.67,-0.64,1.215,NA,11.761,2.64
5/26/21,13:45:00,5/26/21 13:45,44342.573,Deployment Site,35982.9,NA,119.7,10.68,31.47,-0.86,1.216,NA,11.577,2.63
5/26/21,14:00:00,5/26/21 14:00,44342.583,Deployment Site,36288.4,NA,119.2,10.64,31.89,-0.93,1.213,NA,11.436,2.64
5/26/21,14:15:00,5/26/21 14:15,44342.594,Deployment Site,36367.7,NA,117.3,10.48,32.06,-0.75,1.21,NA,11.327,2.63
5/26/21,14:30:00,5/26/21 14:30,44342.604,Deployment Site,36041.9,NA,118.9,10.61,31.57,-1.01,1.213,NA,11.53,2.63
5/26/21,14:45:00,5/26/21 14:45,44342.615,Deployment Site,35257.5,NA,119.2,10.64,30.56,-0.9,1.213,NA,11.822,2.63
5/26/21,15:00:00,5/26/21 15:00,44342.625,Deployment Site,36368.7,NA,117.1,10.47,32.1,-0.78,1.215,NA,11.279,2.63
5/26/21,15:15:00,5/26/21 15:15,44342.635,Deployment Site,36261.2,NA,116.6,10.43,31.96,-0.69,1.212,NA,11.324,2.62
5/26/21,15:30:00,5/26/21 15:30,44342.646,Deployment Site,35625.7,NA,121.4,10.83,30.97,-0.8,1.213,NA,11.755,2.63
5/26/21,15:45:00,5/26/21 15:45,44342.656,Deployment Site,35621,NA,123.5,11,30.9,-0.79,1.209,NA,11.833,2.62
5/26/21,16:00:00,5/26/21 16:00,44342.667,Deployment Site,36326,NA,118.3,10.57,32.01,-0.66,1.215,NA,11.337,2.63
5/26/21,16:15:00,5/26/21 16:15,44342.677,Deployment Site,36422.2,NA,103.9,9.44,33.04,-0.92,1.22,NA,10.288,2.62
5/26/21,16:30:00,5/26/21 16:30,44342.688,Deployment Site,36405.3,NA,100,9.08,33.01,-0.95,1.213,NA,10.304,2.63
5/26/21,16:45:00,5/26/21 16:45,44342.698,Deployment Site,36412.5,NA,103.8,9.4,32.84,-0.83,1.206,NA,10.494,2.62
5/26/21,17:00:00,5/26/21 17:00,44342.708,Deployment Site,36505.6,NA,104.7,9.47,32.9,-0.9,1.206,NA,10.525,2.63
5/26/21,17:15:00,5/26/21 17:15,44342.719,Deployment Site,36563.9,NA,104.8,9.47,32.96,-0.85,1.211,NA,10.525,2.62
5/26/21,17:30:00,5/26/21 17:30,44342.729,Deployment Site,36505,NA,103.2,9.35,32.98,-0.88,1.22,NA,10.442,2.63
5/26/21,17:45:00,5/26/21 17:45,44342.74,Deployment Site,36574.2,NA,105.8,9.56,32.93,-0.82,1.223,NA,10.57,2.62
5/26/21,18:00:00,5/26/21 18:00,44342.75,Deployment Site,36645.6,NA,109.9,9.89,32.84,-0.82,1.216,NA,10.754,2.63
5/26/21,18:15:00,5/26/21 18:15,44342.76,Deployment Site,36573.3,NA,107.2,9.67,32.87,-0.83,1.21,NA,10.644,2.62
5/26/21,18:30:00,5/26/21 18:30,44342.771,Deployment Site,36598.6,NA,107.3,9.68,32.89,-0.68,1.22,NA,10.642,2.63
5/26/21,18:45:00,5/26/21 18:45,44342.781,Deployment Site,36600.9,NA,106.8,9.64,32.92,-0.79,1.222,NA,10.611,2.62
5/26/21,19:00:00,5/26/21 19:00,44342.792,Deployment Site,36592.8,NA,105.8,9.56,32.96,-0.86,1.217,NA,10.56,2.63
5/26/21,19:15:00,5/26/21 19:15,44342.802,Deployment Site,35369.4,NA,115.2,10.39,31.27,-0.77,1.215,NA,11.109,2.62
5/26/21,19:30:00,5/26/21 19:30,44342.813,Deployment Site,35452.8,NA,112,10.05,31.1,-0.54,1.21,NA,11.398,2.63
5/26/21,19:45:00,5/26/21 19:45,44342.823,Deployment Site,35093,NA,112.8,10.12,30.61,-0.71,1.21,NA,11.571,2.62
5/26/21,20:00:00,5/26/21 20:00,44342.833,Deployment Site,36507.7,NA,104.4,9.45,32.95,-0.85,1.223,NA,10.482,2.63
5/26/21,20:15:00,5/26/21 20:15,44342.844,Deployment Site,36512.9,NA,102.7,9.3,33,-0.85,1.215,NA,10.423,2.62
5/26/21,20:30:00,5/26/21 20:30,44342.854,Deployment Site,36475.2,NA,98.6,8.96,33.13,-0.82,1.214,NA,10.243,2.62
5/26/21,20:45:00,5/26/21 20:45,44342.865,Deployment Site,36457.8,NA,98.9,8.99,33.1,-0.84,1.222,NA,10.253,2.62
5/26/21,21:00:00,5/26/21 21:00,44342.875,Deployment Site,36442.6,NA,97.3,8.86,33.19,-0.84,1.216,NA,10.143,2.62
5/26/21,21:15:00,5/26/21 21:15,44342.885,Deployment Site,36453.6,NA,99.2,9.02,33.13,-0.9,1.216,NA,10.22,2.61
5/26/21,21:30:00,5/26/21 21:30,44342.896,Deployment Site,36600.1,NA,103.7,9.38,33.05,-0.93,1.211,NA,10.474,2.62
5/26/21,21:45:00,5/26/21 21:45,44342.906,Deployment Site,36532.7,NA,99.7,9.05,33.16,-0.89,1.212,NA,10.276,2.62
5/26/21,22:00:00,5/26/21 22:00,44342.917,Deployment Site,36436.2,NA,99.5,9.04,33.08,-0.83,1.206,NA,10.258,2.62
5/26/21,22:15:00,5/26/21 22:15,44342.927,Deployment Site,35775.3,NA,112.4,10.08,31.51,-0.89,1.211,NA,11.288,2.61
5/26/21,22:30:00,5/26/21 22:30,44342.938,Deployment Site,35960.7,NA,112.3,10.08,31.78,-0.99,1.218,NA,11.184,2.62
5/26/21,22:45:00,5/26/21 22:45,44342.948,Deployment Site,36085.1,NA,113.1,10.15,31.9,-0.77,1.223,NA,11.189,2.61
5/26/21,23:00:00,5/26/21 23:00,44342.958,Deployment Site,36227.8,NA,110.9,9.97,32.17,-0.8,1.215,NA,11.04,2.62
5/26/21,23:15:00,5/26/21 23:15,44342.969,Deployment Site,36273.6,NA,106.4,9.6,32.46,-0.87,1.216,NA,10.76,2.62
5/26/21,23:30:00,5/26/21 23:30,44342.979,Deployment Site,36441,NA,108.2,9.75,32.61,-0.78,1.224,NA,10.784,2.62
5/26/21,23:45:00,5/26/21 23:45,44342.99,Deployment Site,36516.8,NA,100.6,9.12,33.1,-1,1.207,NA,10.319,2.61
5/27/21,0:00:00,5/27/21 0:00,44343,Deployment Site,36409.1,NA,108.3,9.76,32.55,-0.9,1.214,NA,10.813,2.62
5/27/21,0:15:00,5/27/21 0:15,44343.01,Deployment Site,36405.9,NA,109.7,9.87,32.49,-0.72,1.216,NA,10.876,2.61
5/27/21,0:30:00,5/27/21 0:30,44343.021,Deployment Site,36404.2,NA,109.5,9.85,32.49,-1.01,1.208,NA,10.88,2.62
5/27/21,0:45:00,5/27/21 0:45,44343.031,Deployment Site,36394.9,NA,109.7,9.87,32.47,-0.72,1.213,NA,10.887,2.61
5/27/21,1:00:00,5/27/21 1:00,44343.042,Deployment Site,36422.5,NA,109.2,9.83,32.53,-0.84,1.205,NA,10.847,2.62
5/27/21,1:15:00,5/27/21 1:15,44343.052,Deployment Site,36459.6,NA,109.3,9.84,32.58,-0.81,1.207,NA,10.839,2.61
5/27/21,1:30:00,5/27/21 1:30,44343.063,Deployment Site,36420.9,NA,108.8,9.8,32.54,-0.29,1.222,NA,10.838,2.62
5/27/21,1:45:00,5/27/21 1:45,44343.073,Deployment Site,36424,NA,105,9.48,32.73,-0.91,1.217,NA,10.625,2.61
5/27/21,2:00:00,5/27/21 2:00,44343.083,Deployment Site,36500.8,NA,105.7,9.54,32.79,-0.99,1.224,NA,10.642,2.62
5/27/21,2:15:00,5/27/21 2:15,44343.094,Deployment Site,36504.4,NA,105.8,9.55,32.8,-0.74,1.208,NA,10.645,2.61
5/27/21,2:30:00,5/27/21 2:30,44343.104,Deployment Site,36546.4,NA,105.8,9.55,32.86,-0.98,1.208,NA,10.624,2.62
5/27/21,2:45:00,5/27/21 2:45,44343.115,Deployment Site,36566.1,NA,105.9,9.56,32.87,-0.88,1.214,NA,10.631,2.61
5/27/21,3:00:00,5/27/21 3:00,44343.125,Deployment Site,36521.5,NA,105,9.49,32.89,-0.86,1.218,NA,10.562,2.62
5/27/21,3:15:00,5/27/21 3:15,44343.135,Deployment Site,36525,NA,104.2,9.42,32.92,-0.89,1.223,NA,10.529,2.61
5/27/21,3:30:00,5/27/21 3:30,44343.146,Deployment Site,36535.9,NA,104.1,9.41,32.94,-0.93,1.214,NA,10.518,2.62
5/27/21,3:45:00,5/27/21 3:45,44343.156,Deployment Site,36530.7,NA,103.5,9.36,32.95,-0.87,1.207,NA,10.509,2.61
5/27/21,4:00:00,5/27/21 4:00,44343.167,Deployment Site,36553.4,NA,103.5,9.36,32.97,-0.88,1.207,NA,10.503,2.62
5/27/21,4:15:00,5/27/21 4:15,44343.177,Deployment Site,36528.6,NA,100.7,9.13,33.09,-0.83,1.212,NA,10.352,2.61
5/27/21,4:30:00,5/27/21 4:30,44343.188,Deployment Site,36483.1,NA,98.8,8.98,33.14,-0.84,1.211,NA,10.237,2.62
5/27/21,4:45:00,5/27/21 4:45,44343.198,Deployment Site,36519.5,NA,99.2,9,33.14,-0.89,1.22,NA,10.287,2.61
5/27/21,5:00:00,5/27/21 5:00,44343.208,Deployment Site,36535.6,NA,101.4,9.19,33.06,-0.84,1.223,NA,10.392,2.62
5/27/21,5:15:00,5/27/21 5:15,44343.219,Deployment Site,36519.3,NA,102.7,9.29,32.96,-0.66,1.218,NA,10.479,2.61
5/27/21,5:30:00,5/27/21 5:30,44343.229,Deployment Site,36476.6,NA,103.6,9.36,32.8,-0.83,1.209,NA,10.608,2.61
5/27/21,5:45:00,5/27/21 5:45,44343.24,Deployment Site,36280.6,NA,104.1,9.39,32.48,-0.75,1.21,NA,10.75,2.61
5/27/21,6:00:00,5/27/21 6:00,44343.25,Deployment Site,36218.8,NA,103.8,9.37,32.4,-0.9,1.211,NA,10.764,2.62
5/27/21,6:15:00,5/27/21 6:15,44343.26,Deployment Site,36030.9,NA,106.5,9.59,32.03,-0.79,1.214,NA,10.976,2.61
5/27/21,6:30:00,5/27/21 6:30,44343.271,Deployment Site,36133.7,NA,106.3,9.58,32.21,-0.84,1.213,NA,10.886,2.62
5/27/21,6:45:00,5/27/21 6:45,44343.281,Deployment Site,36096.7,NA,106.1,9.57,32.17,-0.85,1.217,NA,10.888,2.61
5/27/21,7:00:00,5/27/21 7:00,44343.292,Deployment Site,35720.7,NA,109.3,9.82,31.51,-0.84,1.213,NA,11.222,2.61
5/27/21,7:15:00,5/27/21 7:15,44343.302,Deployment Site,35747.2,NA,109.7,9.86,31.53,-0.89,1.219,NA,11.24,2.61
5/27/21,7:30:00,5/27/21 7:30,44343.313,Deployment Site,35631.9,NA,110.3,9.89,31.31,-0.79,1.211,NA,11.363,2.61
5/27/21,7:45:00,5/27/21 7:45,44343.323,Deployment Site,35808,NA,108.3,9.74,31.65,-0.9,1.207,NA,11.163,2.61
5/27/21,8:00:00,5/27/21 8:00,44343.333,Deployment Site,35448.8,NA,113.1,10.13,30.98,-0.79,1.21,NA,11.543,2.62
5/27/21,8:15:00,5/27/21 8:15,44343.344,Deployment Site,35962,NA,112.6,10.09,31.69,-0.86,1.211,NA,11.29,2.61
5/27/21,8:30:00,5/27/21 8:30,44343.354,Deployment Site,36111.1,NA,110.7,9.94,31.99,-0.99,1.212,NA,11.121,2.62
5/27/21,8:45:00,5/27/21 8:45,44343.365,Deployment Site,35073.3,NA,111.4,9.99,30.56,-0.76,1.21,NA,11.611,2.61
5/27/21,9:00:00,5/27/21 9:00,44343.375,Deployment Site,35681.7,NA,114.2,10.22,31.21,-0.88,1.208,NA,11.541,2.62
5/27/21,9:15:00,5/27/21 9:15,44343.385,Deployment Site,35876.9,NA,116.1,10.38,31.45,-0.87,1.21,NA,11.482,2.61
5/27/21,9:30:00,5/27/21 9:30,44343.396,Deployment Site,35894.2,NA,115.6,10.34,31.48,-0.72,1.222,NA,11.456,2.61
5/27/21,9:45:00,5/27/21 9:45,44343.406,Deployment Site,36064.9,NA,113.2,10.14,31.78,-0.86,1.219,NA,11.304,2.61
5/27/21,10:00:00,5/27/21 10:00,44343.417,Deployment Site,36010.1,NA,112.9,10.12,31.74,-0.81,1.21,NA,11.295,2.61
5/27/21,10:15:00,5/27/21 10:15,44343.427,Deployment Site,35718.3,NA,116.6,10.42,31.21,-0.84,1.208,NA,11.578,2.61
5/27/21,10:30:00,5/27/21 10:30,44343.438,Deployment Site,35947.2,NA,115.2,10.31,31.58,-0.62,1.216,NA,11.4,2.61
5/27/21,10:45:00,5/27/21 10:45,44343.448,Deployment Site,35977.6,NA,114.6,10.25,31.62,-0.86,1.216,NA,11.398,2.61
5/27/21,11:00:00,5/27/21 11:00,44343.458,Deployment Site,35996.7,NA,113.1,10.13,31.7,-0.83,1.217,NA,11.324,2.61
5/27/21,11:15:00,5/27/21 11:15,44343.469,Deployment Site,36152,NA,113.2,10.15,31.95,-0.59,1.222,NA,11.212,2.6
5/27/21,11:30:00,5/27/21 11:30,44343.479,Deployment Site,36332.5,NA,112.1,10.05,32.22,-0.81,1.21,NA,11.1,2.61
5/27/21,11:45:00,5/27/21 11:45,44343.49,Deployment Site,36022,NA,114.4,10.24,31.71,-0.93,1.213,NA,11.338,2.6
5/27/21,12:00:00,5/27/21 12:00,44343.5,Deployment Site,36176.5,NA,113.4,10.16,31.95,-0.83,1.22,NA,11.236,2.61
5/27/21,12:15:00,5/27/21 12:15,44343.51,Deployment Site,36172.7,NA,113.4,10.16,31.94,-0.86,1.217,NA,11.242,2.6
5/27/21,12:30:00,5/27/21 12:30,44343.521,Deployment Site,36007.2,NA,114.8,10.27,31.66,-0.79,1.215,NA,11.384,2.61
5/27/21,12:45:00,5/27/21 12:45,44343.531,Deployment Site,36331.4,NA,112,10.05,32.23,-0.87,1.21,NA,11.093,2.6
5/27/21,13:00:00,5/27/21 13:00,44343.542,Deployment Site,35962,NA,115.8,10.35,31.53,-0.74,1.21,NA,11.479,2.61
5/27/21,13:15:00,5/27/21 13:15,44343.552,Deployment Site,35856.8,NA,114,10.2,31.44,-0.71,1.218,NA,11.462,2.6
5/27/21,13:30:00,5/27/21 13:30,44343.563,Deployment Site,35817.4,NA,112.9,10.11,31.44,-0.71,1.213,NA,11.426,2.61
5/27/21,13:45:00,5/27/21 13:45,44343.573,Deployment Site,36036.6,NA,112.7,10.1,31.77,-0.71,1.215,NA,11.283,2.6
5/27/21,14:00:00,5/27/21 14:00,44343.583,Deployment Site,35885.2,NA,113.1,10.11,31.43,-0.5,1.212,NA,11.514,2.61
5/27/21,14:15:00,5/27/21 14:15,44343.594,Deployment Site,35968.9,NA,112.1,10.04,31.65,-0.53,1.207,NA,11.343,2.6
5/27/21,14:30:00,5/27/21 14:30,44343.604,Deployment Site,36008.1,NA,112,10.03,31.69,-0.51,1.213,NA,11.342,2.61
5/27/21,14:45:00,5/27/21 14:45,44343.615,Deployment Site,36029.3,NA,110.9,9.93,31.72,-0.84,1.215,NA,11.333,2.6
5/27/21,15:00:00,5/27/21 15:00,44343.625,Deployment Site,36033.3,NA,111.6,10,31.74,-0.64,1.216,NA,11.315,2.61
5/27/21,15:15:00,5/27/21 15:15,44343.635,Deployment Site,36052.8,NA,112,10.03,31.74,-0.67,1.219,NA,11.342,2.6
5/27/21,15:30:00,5/27/21 15:30,44343.646,Deployment Site,36339,NA,107.8,9.7,32.4,-0.71,1.222,NA,10.904,2.61
5/27/21,15:45:00,5/27/21 15:45,44343.656,Deployment Site,36003.3,NA,112.4,10.05,31.59,-0.77,1.209,NA,11.457,2.6
5/27/21,16:00:00,5/27/21 16:00,44343.667,Deployment Site,36272.1,NA,108.5,9.75,32.24,-0.76,1.208,NA,11.009,2.61
5/27/21,16:15:00,5/27/21 16:15,44343.677,Deployment Site,36151.1,NA,110.5,9.91,31.96,-0.47,1.209,NA,11.201,2.6
5/27/21,16:30:00,5/27/21 16:30,44343.688,Deployment Site,36327.5,NA,105.9,9.55,32.52,-0.81,1.211,NA,10.756,2.61
5/27/21,16:45:00,5/27/21 16:45,44343.698,Deployment Site,36377.7,NA,103.5,9.36,32.71,-0.85,1.218,NA,10.603,2.6
5/27/21,17:00:00,5/27/21 17:00,44343.708,Deployment Site,36442.1,NA,101.7,9.21,32.9,-0.79,1.223,NA,10.464,2.61
5/27/21,17:15:00,5/27/21 17:15,44343.719,Deployment Site,36452.8,NA,100.1,9.08,33,-0.86,1.215,NA,10.364,2.6
5/27/21,17:30:00,5/27/21 17:30,44343.729,Deployment Site,36431.5,NA,99.5,9.03,33,-0.87,1.207,NA,10.339,2.61
5/27/21,17:45:00,5/27/21 17:45,44343.74,Deployment Site,36438.1,NA,98.7,8.96,33.05,-0.91,1.211,NA,10.293,2.59
5/27/21,18:00:00,5/27/21 18:00,44343.75,Deployment Site,36440.8,NA,99.9,9.06,32.98,-0.84,1.211,NA,10.365,2.6
5/27/21,18:15:00,5/27/21 18:15,44343.76,Deployment Site,36435.2,NA,99.6,9.04,32.99,-0.79,1.215,NA,10.354,2.59
5/27/21,18:30:00,5/27/21 18:30,44343.771,Deployment Site,36415.8,NA,97.6,8.87,33.07,-0.76,1.216,NA,10.239,2.6
5/27/21,18:45:00,5/27/21 18:45,44343.781,Deployment Site,36412.8,NA,97.1,8.83,33.1,-0.85,1.217,NA,10.21,2.59
5/27/21,19:00:00,5/27/21 19:00,44343.792,Deployment Site,36434.6,NA,98.6,8.95,33.03,-0.83,1.222,NA,10.305,2.6
5/27/21,19:15:00,5/27/21 19:15,44343.802,Deployment Site,36436.5,NA,98,8.9,33.05,-0.8,1.224,NA,10.291,2.59
5/27/21,19:30:00,5/27/21 19:30,44343.813,Deployment Site,36418.9,NA,97.1,8.83,33.09,-0.86,1.217,NA,10.221,2.6
5/27/21,19:45:00,5/27/21 19:45,44343.823,Deployment Site,36430.7,NA,98.4,8.94,33.05,-0.81,1.211,NA,10.283,2.59
5/27/21,20:00:00,5/27/21 20:00,44343.833,Deployment Site,36422.1,NA,97.2,8.84,33.08,-0.72,1.211,NA,10.241,2.6
5/27/21,20:15:00,5/27/21 20:15,44343.844,Deployment Site,36409.7,NA,95.5,8.7,33.18,-0.79,1.208,NA,10.12,2.59
5/27/21,20:30:00,5/27/21 20:30,44343.854,Deployment Site,36417.9,NA,95.3,8.68,33.18,-0.79,1.222,NA,10.122,2.6
5/27/21,20:45:00,5/27/21 20:45,44343.865,Deployment Site,36398.7,NA,94.5,8.61,33.21,-0.83,1.223,NA,10.071,2.59
